student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
24846,city_21,0.624,null,No relevant experience,Full time course,Graduate,STEM,7,null,null,never,20,1
1020,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0
6189,city_36,0.893,null,No relevant experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,110,0
16994,city_46,0.762,Other,Has relevant experience,Part time course,High School,null,3,Oct-49,Pvt Ltd,1,262,0
13135,city_138,0.836,Male,Has relevant experience,no_enrollment,Masters,STEM,14,null,null,1,6,0
14578,city_64,0.666,Male,Has relevant experience,Part time course,Graduate,STEM,9,Oct-49,Pvt Ltd,1,19,1
20732,city_64,0.666,Other,No relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,1
16496,city_21,0.624,Male,No relevant experience,null,Graduate,STEM,<1,null,null,1,107,1
16537,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,null,>4,134,0
17358,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,11,Oct-49,Early Stage Startup,1,40,0
21933,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0
7342,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,null,null,3,102,0
5630,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,2,null,null,never,100,0
24152,city_83,0.923,Male,No relevant experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,30,0
17762,city_103,0.92,null,No relevant experience,no_enrollment,High School,null,5,null,null,1,20,1
4310,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4,0
5142,city_16,0.91,null,No relevant experience,no_enrollment,Primary School,null,5,null,null,never,15,0
22319,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,<1,null,null,1,14,1
30912,city_83,0.923,Male,No relevant experience,no_enrollment,Primary School,null,1,null,Pvt Ltd,never,103,0
20976,city_160,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0
13150,city_16,0.91,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,100-499,Pvt Ltd,2,27,0
12206,city_114,0.926,Male,No relevant experience,no_enrollment,High School,null,10,100-499,Pvt Ltd,>4,46,0
9407,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,null,7,50-99,Pvt Ltd,>4,110,0
13152,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0
1069,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57,0
25418,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,6,null,null,1,240,0
22689,city_98,0.949,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42,0
5104,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,7,null,null,1,16,1
13994,city_12,0.64,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40,1
27064,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,100-499,Funded Startup,2,94,0
14598,city_37,0.794,null,No relevant experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0
9571,city_173,0.878,Male,No relevant experience,Part time course,Graduate,STEM,10,Oct-49,Early Stage Startup,1,25,0
30854,city_43,0.516,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11,0
25290,city_173,0.878,null,Has relevant experience,no_enrollment,High School,null,<1,100-499,Pvt Ltd,1,29,0
29640,city_90,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,null,null,1,23,0
17519,city_142,0.727,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,2,113,0
12111,city_73,0.754,null,Has relevant experience,no_enrollment,Graduate,STEM,15,null,null,2,56,0
6085,city_104,0.924,Male,No relevant experience,Full time course,Graduate,STEM,2,null,null,1,39,1
27277,city_103,0.92,null,No relevant experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20,0
31692,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0
6052,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0
18161,city_145,0.555,null,No relevant experience,Full time course,Graduate,STEM,4,null,null,1,106,0
12934,city_114,0.926,Male,Has relevant experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0
30400,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51,0
26419,city_67,0.855,Female,Has relevant experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0
4188,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,20,100-499,Pvt Ltd,>4,150,0
12117,city_74,0.579,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,1,320,0
28847,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,7,null,null,never,20,0
30472,city_21,0.624,Male,No relevant experience,Full time course,null,null,4,1000-4999,Pvt Ltd,1,9,1
32534,city_102,0.804,Male,Has relevant experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0
22395,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,3,null,Public Sector,1,129,1
4876,city_67,0.855,Female,Has relevant experience,no_enrollment,Masters,STEM,10,null,null,1,42,0
25182,city_61,0.913,null,No relevant experience,no_enrollment,High School,null,2,100-499,Pvt Ltd,never,58,0
26135,city_103,0.92,Male,No relevant experience,Full time course,High School,null,3,null,null,1,126,1
7517,city_103,0.92,null,No relevant experience,no_enrollment,High School,null,4,null,null,1,45,1
2793,city_83,0.923,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,166,0
25174,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110,0
5593,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,>20,null,null,1,37,0
14003,city_102,0.804,Female,Has relevant experience,Part time course,Graduate,STEM,2,null,null,1,95,1
33057,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,>4,29,1
30484,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31,0
14688,city_116,0.743,Male,No relevant experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97,0
25459,city_114,0.926,Male,No relevant experience,no_enrollment,Primary School,null,3,null,null,never,16,0
23657,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,null,4,null,null,never,14,0
20322,city_102,0.804,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,100-499,Pvt Ltd,>4,206,0
22194,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,2,Oct-49,Funded Startup,1,204,0
31401,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116,0
14914,city_102,0.804,null,Has relevant experience,no_enrollment,Masters,STEM,16,100-499,Pvt Ltd,4,161,0
20376,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,>4,25,1
27530,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,94,0
24701,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16,0
6790,city_90,0.698,Male,Has relevant experience,Full time course,Masters,STEM,15,null,null,1,100,0
10102,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,107,0
10338,city_157,0.769,Male,Has relevant experience,Part time course,Masters,STEM,11,null,null,1,17,0
15701,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140,0
21218,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75,0
1586,city_75,0.939,null,Has relevant experience,no_enrollment,High School,null,6,null,null,1,59,0
9189,city_23,0.899,null,Has relevant experience,no_enrollment,High School,null,6,50-99,null,1,146,0
13788,city_93,0.865,null,No relevant experience,no_enrollment,null,null,3,null,null,never,302,0
10752,city_67,0.855,Female,Has relevant experience,no_enrollment,Masters,STEM,9,100-499,Pvt Ltd,2,42,1
28406,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,No Major,14,null,Pvt Ltd,1,131,0
26320,city_94,0.698,null,Has relevant experience,Part time course,High School,null,9,null,null,4,74,0
17460,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0
18657,city_102,0.804,null,No relevant experience,no_enrollment,Graduate,STEM,3,null,null,never,53,1
9384,city_61,0.913,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143,0
4269,city_67,0.855,Female,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72,0
14935,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,null,11,500-999,Pvt Ltd,1,7,0
28033,city_136,0.897,Male,No relevant experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0
1568,city_99,0.915,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0
15465,city_100,0.887,Male,Has relevant experience,no_enrollment,High School,null,2,50-99,Public Sector,1,82,0
26233,city_16,0.91,Male,Has relevant experience,null,Graduate,STEM,2,10000+,Pvt Ltd,1,58,0
24729,city_104,0.924,null,Has relevant experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,1,94,0
29440,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,<10,null,2,60,1
32652,city_65,0.802,Male,Has relevant experience,Full time course,Masters,STEM,5,100-499,Pvt Ltd,4,124,0
28556,city_149,0.689,null,No relevant experience,no_enrollment,Primary School,null,2,null,null,2,46,0
12875,city_152,0.698,Male,No relevant experience,Full time course,Masters,STEM,3,null,NGO,2,57,1
21078,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0
30331,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101,0
5899,city_150,0.698,Male,No relevant experience,no_enrollment,Primary School,null,3,null,Pvt Ltd,never,31,0
22787,city_136,0.897,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,1,36,0
27435,city_36,0.893,Male,Has relevant experience,Part time course,Graduate,STEM,15,null,null,4,198,0
2855,city_16,0.91,Male,No relevant experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,never,31,0
18385,city_11,0.55,null,Has relevant experience,null,Masters,STEM,9,50-99,Pvt Ltd,1,12,0
27866,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31,0
7328,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,null,null,>4,26,1
24807,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55,0
27113,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,null,null,>4,8,1
6008,city_16,0.91,Male,Has relevant experience,no_enrollment,High School,null,>20,100-499,Pvt Ltd,>4,38,0
760,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,Humanities,16,null,null,2,8,0
2990,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32,1
28229,city_40,0.776,Male,Has relevant experience,Part time course,Graduate,STEM,18,100-499,Funded Startup,>4,51,0
4162,city_102,0.804,Male,Has relevant experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0
27326,city_114,0.926,Male,Has relevant experience,Full time course,High School,null,7,null,null,1,17,0
604,city_16,0.91,Male,No relevant experience,null,null,null,3,null,null,never,24,0
2194,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,Oct-49,Funded Startup,1,19,0
21564,city_21,0.624,Male,Has relevant experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1
17432,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15,0
13952,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,null,null,>4,23,1
1988,city_36,0.893,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,>4,38,0
23691,city_21,0.624,null,No relevant experience,Full time course,Masters,STEM,4,null,null,never,46,1
10481,city_102,0.804,null,No relevant experience,Full time course,Graduate,Business Degree,<1,null,null,never,214,0
8540,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0
8806,city_103,0.92,Female,No relevant experience,no_enrollment,Graduate,STEM,<1,null,null,never,22,1
15468,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,15,100-499,Pvt Ltd,2,65,0
32747,city_160,0.92,null,Has relevant experience,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64,0
1297,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86,0
4075,city_100,0.887,Male,No relevant experience,Full time course,Graduate,STEM,4,null,null,1,52,1
12772,city_136,0.897,null,Has relevant experience,no_enrollment,Masters,STEM,14,null,null,>4,21,0
22517,city_114,0.926,Male,No relevant experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86,0
26388,city_136,0.897,Male,No relevant experience,Full time course,Masters,STEM,5,null,null,4,288,1
30676,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,>4,53,0
18376,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,50-99,null,1,60,0
10970,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,18,null,null,>4,178,0
29961,city_75,0.939,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,166,0
5136,city_104,0.924,Male,Has relevant experience,no_enrollment,Phd,Humanities,>20,null,null,1,62,0
20369,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,7,10000+,null,1,35,0
23505,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,100-499,Pvt Ltd,>4,106,0
11751,city_138,0.836,Male,No relevant experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58,0
12038,city_90,0.698,Male,Has relevant experience,Full time course,Masters,null,null,null,null,null,44,1
28590,city_16,0.91,Male,Has relevant experience,null,Masters,STEM,6,50-99,Funded Startup,1,72,0
32699,city_103,0.92,null,Has relevant experience,no_enrollment,High School,null,18,10000+,Pvt Ltd,1,80,0
10370,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166,0
4095,city_10,0.895,null,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,1,25,0
5340,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109,0
9217,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,37,0
15294,city_11,0.55,null,No relevant experience,Full time course,Graduate,STEM,4,null,null,never,55,1
23901,city_103,0.92,Male,No relevant experience,null,null,null,3,null,null,never,32,0
5673,city_45,0.89,Male,No relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51,0
25421,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84,0
20698,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,72,0
41,city_100,0.887,Male,Has relevant experience,no_enrollment,High School,null,>20,100-499,Pvt Ltd,1,47,0
23636,city_67,0.855,Male,No relevant experience,Full time course,Graduate,STEM,12,null,null,4,47,0
9387,city_73,0.754,Male,Has relevant experience,null,High School,null,6,<10,Funded Startup,2,20,0
21466,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,null,null,1,198,1
9515,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Other,2,1000-4999,Public Sector,1,64,0
20743,city_50,0.896,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,23,1
25766,city_71,0.884,Male,No relevant experience,Full time course,Masters,STEM,14,100-499,Public Sector,3,96,0
4626,city_21,0.624,Male,No relevant experience,no_enrollment,High School,null,2,null,Pvt Ltd,never,306,0
4642,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,<10,NGO,1,8,0
16178,city_46,0.762,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,1,48,0
1829,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,1,98,1
2377,city_114,0.926,null,No relevant experience,no_enrollment,Phd,STEM,7,500-999,NGO,never,46,0
8287,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,1,null,null,1,53,1
10529,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Arts,>20,<10,Pvt Ltd,1,102,0
30608,city_160,0.92,null,No relevant experience,Full time course,Graduate,STEM,4,null,null,1,76,0
27546,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,null,1,null,null,never,43,0
32324,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,32,0
8442,city_67,0.855,null,Has relevant experience,no_enrollment,Graduate,STEM,5,null,null,1,54,0
8151,city_162,0.767,null,Has relevant experience,Full time course,Masters,STEM,8,Oct-49,Pvt Ltd,1,7,0
15796,city_71,0.884,Female,Has relevant experience,no_enrollment,Masters,STEM,3,null,null,2,322,1
9420,city_80,0.847,null,Has relevant experience,no_enrollment,null,null,>20,500-999,null,never,96,0
17083,city_160,0.92,Female,Has relevant experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,7,0
16414,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,Oct-49,Pvt Ltd,1,53,0
32340,city_67,0.855,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,Oct-49,Funded Startup,1,161,0
18462,city_136,0.897,Male,No relevant experience,no_enrollment,Masters,STEM,8,Oct-49,Pvt Ltd,1,11,0
7996,city_41,0.827,null,Has relevant experience,no_enrollment,Graduate,STEM,9,100-499,Public Sector,2,6,0
30636,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,1,50-99,null,1,72,1
29982,city_105,0.794,Female,Has relevant experience,no_enrollment,Masters,Humanities,6,50-99,Pvt Ltd,1,182,0
29217,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,67,0
